Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,85.150002,85.949997,83.889999,84.709999,75.538933,9234900
2021-01-05,85.489998,89.220001,85.320000,87.000000,77.581009,13414800
2021-01-06,89.000000,90.779999,87.820000,89.800003,80.077858,13916800
2021-01-07,90.389999,90.820000,89.309998,90.220001,80.452393,9286600
2021-01-08,92.080002,92.430000,90.449997,91.080002,81.219284,11152100
2021-01-11,89.120003,92.099998,88.570000,91.599998,81.682991,10635000
2021-01-12,92.660004,93.919998,91.709999,93.339996,83.234604,10923900
2021-01-13,93.199997,93.519997,91.940002,93.250000,83.154350,9723300
2021-01-14,93.940002,96.320000,93.790001,95.489998,85.151833,13950200
2021-01-15,94.220001,94.309998,91.709999,92.089996,82.119942,10244600
2021-01-19,93.500000,95.029999,93.290001,94.510002,84.277939,9574800
2021-01-20,95.000000,95.559998,94.300003,95.379997,85.053741,8735400
2021-01-21,93.860001,94.660004,91.220001,92.010002,82.048592,10393100
2021-01-22,90.400002,92.029999,89.830002,91.730003,81.798920,7810600
2021-01-25,90.620003,91.029999,89.330002,90.900002,81.058777,7689400
2021-01-26,92.199997,92.910004,89.269997,89.360001,79.685501,7827800
2021-01-27,87.529999,90.349998,86.750000,88.199997,78.651077,10178500
2021-01-28,88.669998,90.150002,88.250000,89.019997,79.382301,8155500
2021-01-29,86.830002,87.339996,84.919998,85.199997,75.975891,14699800
2021-02-01,85.989998,87.300003,84.570000,86.410004,77.054893,8073600
2021-02-02,88.010002,88.370003,86.529999,87.059998,77.634514,9233100
2021-02-03,87.050003,89.389999,86.889999,88.959999,79.328804,9256500
2021-02-04,89.510002,89.650002,87.949997,89.000000,79.364471,7917600
2021-02-05,89.940002,90.470001,88.639999,89.260002,79.596336,8017300
2021-02-08,90.290001,92.040001,90.010002,91.480003,81.575974,9886600
2021-02-09,91.099998,91.269997,89.809998,90.959999,81.112274,7605500
2021-02-10,91.379997,92.589996,90.599998,92.519997,82.503380,8778800
2021-02-11,92.370003,92.440002,90.080002,92.019997,82.057510,8572400
2021-02-12,91.529999,92.730003,91.349998,92.550003,82.530144,7858300
2021-02-16,93.050003,93.860001,92.610001,93.129997,84.221260,14006000
2021-02-17,95.419998,96.720001,94.199997,95.919998,86.744354,14342300
2021-02-18,95.750000,95.779999,94.300003,95.000000,85.912369,9030600
2021-02-19,95.129997,96.379997,94.650002,95.800003,86.635849,8913900
2021-02-22,96.989998,99.639999,96.459999,98.389999,88.978081,13178700
2021-02-23,99.970001,100.160004,96.800003,99.629997,90.099464,14874000
2021-02-24,100.330002,104.040001,99.809998,103.309998,93.427429,16116000
2021-02-25,104.900002,104.959999,101.589996,102.349998,92.559265,13219200
2021-02-26,100.300003,101.059998,97.610001,100.000000,90.434067,14454100
2021-03-01,102.459999,103.800003,101.400002,102.050003,92.287964,10439900
2021-03-02,101.889999,103.309998,101.709999,102.440002,92.640663,10643500
2021-03-03,103.410004,105.750000,103.400002,103.589996,93.680656,14958200
2021-03-04,104.519997,107.580002,103.129997,104.500000,94.503601,22994200
2021-03-05,106.959999,109.129997,106.150002,109.000000,98.573135,23638200
2021-03-08,109.860001,110.430000,108.059998,109.750000,99.251404,18033600
2021-03-09,109.070000,110.690002,107.879997,109.500000,99.025307,19010700
2021-03-10,110.199997,112.010002,109.699997,111.370003,100.716431,17389900
2021-03-11,111.650002,112.550003,110.889999,111.190002,100.553658,10989500
2021-03-12,111.639999,112.699997,110.720001,111.559998,100.888252,10930300
2021-03-15,111.529999,111.910004,108.889999,110.250000,99.703560,10488000
2021-03-16,108.529999,108.879997,107.080002,107.639999,97.343239,11698400
2021-03-17,107.209999,108.559998,106.599998,108.029999,97.695938,9168600
2021-03-18,107.010002,107.529999,103.709999,104.120003,94.159950,13246600
2021-03-19,103.940002,104.889999,102.739998,103.379997,93.490738,18491000
2021-03-22,103.059998,104.500000,102.309998,102.540001,92.731087,12508500
2021-03-23,101.449997,104.300003,100.690002,101.970001,92.215622,14781700
2021-03-24,102.989998,105.760002,102.910004,104.699997,94.684471,11026800
2021-03-25,102.849998,105.260002,102.070000,105.070000,95.019089,11138200
2021-03-26,106.540001,107.540001,105.360001,107.480003,97.198540,9820200
2021-03-29,106.400002,107.529999,105.699997,106.919998,96.692108,7542300
2021-03-30,106.059998,106.830002,105.589996,105.930000,95.796822,6284600
2021-03-31,105.550003,106.220001,104.599998,104.790001,94.765869,8954400
2021-04-01,105.260002,105.860001,104.209999,105.750000,95.634033,8515800
2021-04-05,105.730003,105.830002,104.169998,104.510002,94.512650,8692700
2021-04-06,104.250000,105.080002,103.449997,103.580002,93.671623,8125100
2021-04-07,103.470001,104.570000,103.260002,104.190002,94.223267,7699300
2021-04-08,103.519997,103.620003,102.070000,103.019997,93.165184,8283000
2021-04-09,103.120003,103.680000,102.099998,102.919998,93.074753,7163700
2021-04-12,103.669998,103.860001,101.510002,101.779999,92.043793,7845900
2021-04-13,101.559998,102.599998,101.290001,102.239998,92.459801,6829900
2021-04-14,102.650002,105.330002,102.599998,104.269997,94.295616,10194800
2021-04-15,104.010002,104.269997,102.930000,103.419998,93.526924,7860500
2021-04-16,103.800003,104.360001,102.430000,102.959999,93.110924,7459700
2021-04-19,103.269997,103.830002,102.209999,103.260002,93.382233,7068700
2021-04-20,102.830002,102.989998,100.510002,101.330002,91.636833,9783800
2021-04-21,100.330002,102.989998,100.139999,102.730003,92.902924,8264400
2021-04-22,102.870003,102.870003,100.870003,100.949997,91.293190,9899400
2021-04-23,101.099998,102.169998,100.720001,101.550003,91.835808,6756000
2021-04-26,101.269997,102.669998,101.260002,101.519997,91.808670,5639700
2021-04-27,101.809998,103.099998,101.510002,102.699997,92.875793,6898900
2021-04-28,103.540001,105.860001,103.370003,105.220001,95.154739,8718400
2021-04-29,106.419998,107.650002,105.750000,106.900002,96.674026,9740300
2021-04-30,104.980003,105.389999,102.970001,103.070000,93.210396,13730000
2021-05-03,103.980003,105.720001,103.220001,105.529999,95.435074,7938100
2021-05-04,105.959999,106.510002,104.849998,106.110001,95.959595,8704300
2021-05-05,107.089996,109.540001,106.820000,108.959999,98.536980,12872400
2021-05-06,108.949997,109.129997,107.419998,109.019997,98.591225,9654900
2021-05-07,108.089996,110.669998,107.699997,110.019997,99.495575,10273000
2021-05-10,111.440002,113.110001,109.519997,109.570000,99.088608,13586500
2021-05-11,109.059998,109.580002,106.209999,106.699997,96.493156,12754800
2021-05-12,107.000000,110.150002,106.720001,107.370003,97.099068,11661900
2021-05-13,106.070000,107.870003,105.440002,106.680000,96.475060,9706300
2021-05-14,107.800003,109.820000,107.800003,109.470001,98.998192,9124100
2021-05-17,109.089996,110.879997,108.970001,110.809998,100.209984,12692900
2021-05-18,108.940002,109.059998,105.970001,106.180000,97.198296,12759900
2021-05-19,103.820000,104.290001,101.970001,103.199997,94.470383,14762700
2021-05-20,103.070000,104.070000,101.970001,103.559998,94.799919,9706300
2021-05-21,104.099998,105.199997,103.680000,104.120003,95.312546,10352800
2021-05-24,104.949997,105.839996,104.000000,105.599998,96.667358,6785600
2021-05-25,105.430000,105.620003,103.610001,103.870003,95.083694,7884000
2021-05-26,104.519997,104.910004,103.660004,104.120003,95.312546,9232400
2021-05-27,104.120003,104.910004,102.570000,103.010002,94.296455,11703400
2021-05-28,103.620003,104.120003,102.949997,103.790001,95.010460,7278200
2021-06-01,105.300003,107.430000,105.300003,106.650002,97.628532,10260600
2021-06-02,107.209999,108.559998,106.209999,108.080002,98.937584,9141800
2021-06-03,107.559998,108.089996,106.559998,107.589996,98.489029,8809300
2021-06-04,108.239998,108.669998,107.209999,108.449997,99.276276,6699300
2021-06-07,108.370003,108.699997,107.570000,107.750000,98.635498,6748600
2021-06-08,107.650002,108.980003,106.300003,108.730003,99.532608,10559500
2021-06-09,109.059998,109.529999,107.650002,107.779999,98.662949,10146900
2021-06-10,109.059998,110.250000,107.250000,108.410004,99.239655,13526200
2021-06-11,108.839996,108.970001,107.860001,107.910004,98.781967,7731700
2021-06-14,108.180000,108.959999,106.830002,107.970001,98.836891,9051900
2021-06-15,108.410004,110.480003,108.389999,110.300003,100.969780,10540200
2021-06-16,110.029999,110.510002,108.900002,109.669998,100.393082,9283300
2021-06-17,109.239998,109.980003,96.309998,107.070000,98.013023,14337800
2021-06-18,105.250000,106.269997,102.910004,103.029999,94.314743,22284500
2021-06-21,104.099998,106.440002,103.930000,106.050003,97.079300,13591500
2021-06-22,105.330002,106.959999,104.309998,106.400002,97.399689,10230100
2021-06-23,107.360001,108.129997,106.230003,106.269997,97.280685,7792800
2021-06-24,107.139999,107.779999,106.360001,107.139999,98.077103,8724600
2021-06-25,107.589996,108.059998,106.779999,107.300003,98.223557,8102300
2021-06-28,106.949997,107.000000,103.660004,103.989998,95.193550,11348400
2021-06-29,104.589996,104.970001,103.610001,103.760002,94.983009,7225500
2021-06-30,103.839996,104.879997,103.720001,104.739998,95.880104,7927500
2021-07-01,106.949997,107.099998,105.739998,106.209999,97.225761,10873200
2021-07-02,105.699997,106.400002,105.040001,106.070000,97.097595,7107700
2021-07-06,105.970001,105.970001,103.389999,103.989998,95.193550,10162800
2021-07-07,103.959999,104.900002,102.120003,102.930000,94.223213,8245000
2021-07-08,101.500000,103.089996,101.220001,102.599998,93.921112,8695500
2021-07-09,103.459999,104.230003,102.360001,104.070000,95.266785,8567900
2021-07-12,103.559998,105.019997,103.239998,104.279999,95.459015,9898600
2021-07-13,104.000000,104.580002,103.220001,103.930000,95.138634,6738000
2021-07-14,104.480003,105.320000,101.720001,101.970001,93.344414,9216600
2021-07-15,101.050003,102.250000,100.849998,101.300003,92.731094,9665700
2021-07-16,101.629997,101.690002,98.330002,98.620003,90.277802,12199100
2021-07-19,95.820000,96.949997,94.519997,95.959999,87.842789,17385500
2021-07-20,95.889999,98.040001,95.050003,96.529999,88.364586,12114600
2021-07-21,97.980003,100.470001,97.699997,99.820000,91.376289,11478100
2021-07-22,99.400002,99.410004,97.889999,98.820000,90.460876,7694300
2021-07-23,98.800003,99.120003,97.940002,98.860001,90.497490,7570800
2021-07-26,99.459999,101.260002,99.440002,100.949997,92.410698,10227500
2021-07-27,100.050003,100.720001,98.940002,100.610001,92.099464,8332100
2021-07-28,100.900002,101.809998,100.279999,101.180000,92.621254,8546100
2021-07-29,102.379997,102.879997,101.940002,102.570000,93.893661,8681300
2021-07-30,103.059998,104.050003,100.769997,101.809998,93.197952,12295300
2021-08-02,102.080002,103.980003,101.559998,101.629997,93.033180,8911800
2021-08-03,101.589996,102.910004,100.669998,102.599998,93.921112,8437300
2021-08-04,100.440002,101.900002,100.099998,100.300003,91.815674,10389800
2021-08-05,100.940002,102.430000,100.669998,101.230003,92.667015,7986100
2021-08-06,102.019997,102.580002,101.599998,101.949997,93.326103,6475600
2021-08-09,100.910004,101.379997,99.930000,100.250000,91.769905,9243100
2021-08-10,100.739998,102.320000,100.580002,102.080002,93.445114,9762600
2021-08-11,102.040001,102.970001,101.599998,102.849998,94.149986,7079800
2021-08-12,102.860001,103.250000,101.779999,102.639999,93.957733,7377600
2021-08-13,102.230003,102.540001,101.639999,101.959999,93.335258,6572600
